Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
FAR: Lone Sails,80,19520,2018,Tout Public,NA,"['Platform', 'Puzzle', 'Simulator', 'Adventure', 'Indie']",7,16,7,"['Action', 'Fantasy', 'Survival', 'Kids', 'Mystery']",Yes,2138400,"['Mixtvision', 'Assemble Entertainment', 'H2 Interactive Co., Ltd.']",['Okomotive'],NA,Side view,"[17548, 24426, 26145, 28070, 35994, 43165, 55190, 77529, 81680, 105049]",Unity,"FAR: Lone Sails is a vehicle adventure game. The player needs to maintain and upgrade their unique vessel to traverse a dried-out sea, with the remains of a decaying civilization scattered out on the seabed. Keep your unique vessel going, overcome numerous obstacles and withstand the hazardous weather conditions.","Under cloud-strewn skies, the player travels across a seemingly endless dried-up sea, littered with the remains of a once vibrant seafaring civilization. The game’s world is largely devoid of life, yet filled with places to explore and history to discover. What once was the bottom of an ocean, has turned into a graveyard for submarines and super tankers. Once bustling island settlements have decayed into hilltop ruins. What secrets do they hold? And more importantly… is there any salvage to be found?! While the greater goal of the journey remains to be uncovered by the player, urgent short-term necessities call for immediate action. The train-like vehicle needs to be fueled, maintained and upgraded to master the challenges that lie ahead.

After the character dressed in a red outfit, stumbles upon the mysterious machine, he traverses the dried-up seabed. During this journey you incounter various puzzles blocking your progress through the seabed. Some of these puzzles also add a new module to the machine. These include; a sail, fire extinguisher, welder and automated waste catcher."
The Banner Saga,80,5508,2014,16 year,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Tactical', 'Indie']",0,26,8,"['Fantasy', 'Historical']",Yes,2073600,['Versus Evil'],['Stoic'],NA,Side view,"[1006, 1334, 1593, 5652, 8288, 10388, 11270, 14394, 22387, 26845]",NA,The Banner Saga is a Viking-themed tactical role-playing video game.,"The core of the game is a single-player campaign of turn-based combat engagements inspired by games such as Final Fantasy Tactics and Shining Force, with the player controlling and being able to build up a party of characters with complementing abilities.

According to the developers, their aim was to create a ""mature game for adults in the vein of Game of Thrones or The Black Company"". They intend to engage players emotionally by allowing them to build relationships with the game's characters and shape the outcome of the story through an array of conversation choices.[8] The game eschews certain conventions of action-oriented computer role-playing games such as the focus on a young lone hero's story, looting and buying items, or reloading a saved game state after defeat. Instead, the developers intended to tell the story of the player's caravan as a whole, and encourage players to accept and deal with the consequences of any defeats they may encounter.[9]

The first game in the Saga centers on the return of the Dredge, a warlike race that despises humans led by the Bellower, a nigh invincible Dredge who leads them on a warpath on human and Varl. As a wandering army sent to fight against the Dredge and find a weakness for the Bellower, many difficult decisions are made by the caravan that would shape the fate of both man and Varl."
Yonder: The Cloud Catcher Chronicles,64,27732,2017,Tout Public,NA,"['Puzzle', 'Adventure', 'Indie']",1,21,5,"['Action', 'Kids', 'Open world', 'Mystery']",Yes,2073600,"['Merge Games', 'Prideful Sloth', 'Nippon Ichi Software']",['Prideful Sloth'],NA,Third person,"[10776, 11737, 18869, 20329, 36198, 54678, 55173, 55190, 56033, 80916]",Unity,"Unwind and enjoy the slow life in Yonder: The Cloud Catcher Chronicles, a relaxing open-world adventure game. Yonder is set in the world of Gemea. A natural island paradise with eight distinct environments ranging from tropical beaches to snow-capped summits. Yonder offers a world to lose yourself in; a world filled with the wonder of discovery and the spirit of adventure.",
Hyrule Warriors: Definitive Edition,78,81147,2018,Tout Public,NA,"[""Hack and slash/Beat 'em up"", 'Adventure']",0,5,1,"['Action', 'Fantasy']",Yes,2073600,"['Nintendo of America', 'Nintendo of Europe', 'Nintendo']","['Koei Tecmo Games', 'Omega Force', 'Team NINJA']",Yes,Third person,"[54775, 55038, 55199, 76253, 81249, 96217, 103168, 103303, 106987, 113360]",NA,"A new, ultimate version of the exhilarating action game set in the Zelda universe will include every map and mission, plus all 29 playable characters from both the Wii U and Nintendo 3DS versions of the game, along with all of the previous paid downloadable content. Play as Link, Zelda, Midna, Skull Kid and dozens more in action-packed battles at home or on the go. Additionally, the game includes new outfits for Link and Zelda based on the Legend of Zelda: Breath of the Wild game.","The game is set in Hyrule, outside of the official Zelda timeline. Long ago, Ganondorf was defeated and his soul splintered into four fragments. Three of them were sealed in different moments in time, while the Master Sword trapped the fourth. Ganondorf plots his resurrection through Cia, a sorceress who protects the balance of the Triforce. Cia becomes fascinated with the spirit of the hero of legend, with her romantic feelings for the hero providing Ganondorf an opportunity to purge her inner light. As a result, Cia becomes consumed in her desires, opening the Gate of Souls, a portal to different time-space realities of Hyrule, to amass an army of monsters. Seeking to unite the Triforce and conquer Hyrule, she uses her subordinates Wizzro and Volga to wage war against Princess Zelda and the Hylian army."
Little Nightmares: Complete Edition,79,53276,2017,16 year,NA,"['Platform', 'Puzzle', 'Adventure']",0,10,4,"['Action', 'Horror']",Yes,2073600,['Bandai Namco Entertainment'],['Tarsier Studios'],NA,Side view,"[20342, 24426, 25646, 27266, 28070, 55173, 55190, 56033, 89597, 111130]",NA,"""Immerse yourself in Little Nightmares, a dark whimsical tale that will confront you with your childhood fears! Help Six escape The Maw – a vast, mysterious vessel inhabited by corrupted souls looking for their next meal.

Unveil all the secrets in a parallel escape story where you play as the Runaway Kid, another prisoner looking for a way out of this place of misfortune. On his journey, The Kid will explore hidden parts of The Maw offering a different perspective on Six’s adventures.""",
The Elder Scrolls Online: Summerset,83,95058,2018,18 year,NA,['Role-playing (RPG)'],0,0,4,"['Fantasy', 'Open world']",Yes,8294400,['Bethesda Softworks'],['ZeniMax Online Studios'],NA,First person,"[19164, 37382, 49414, 69007, 81249, 99118, 103303, 113910, 115308, 115653]",NA,"For the first time in history, the long-closed borders of Summerset are open to foreigners by decree of Queen Ayrenn. But darkness looms over the ancestral home of the High Elves, and whispers stir of Daedric followers organizing in the shadows. Rally your allies, brave champions. Summerset awaits.

Explore an all-new zone packed with adventure. Join the mysterious Psijic Order and gain powerful new abilities. Reunite with old friends, forge new alliances, and work together to unravel a conspiracy that threatens Tamriel's very existence.",
Mega Man Legacy Collection,80,19874,2015,Tout Public,NA,"['Shooter', 'Platform', 'Adventure', 'Arcade']",0,9,5,"['Action', 'Science fiction']",Yes,2073600,['Capcom'],['Digital Eclipse'],NA,Side view,"[3222, 7350, 9806, 11182, 11646, 16992, 32969, 55038, 55190, 56033]",NA,"Mega Man Legacy Collection is a celebration of the 8-bit history of Capcom's iconic Blue Bomber. Featuring faithful reproductions of the series' origins with the original six Mega Man games, the Legacy Collection will remind long-time fans and introduce newcomers to what made Mega Man such a popular and iconic character. In addition to the six Mega Man games, Mega Man Legacy Collection features new ways to experience the classic games with the Museum Mode and new Challenge Mode. Challenge Mode remixes gameplay segments from all six games, with plenty of scaling difficulty objectives for experienced players to conquer yet serving as a good starting point for new players, too. Museum Mode contains a comprehensive collection of history, high-res art and original concept pieces - a mega treat for any fan of Mega Man and video game history. Features: Six classic games in one - Play a piece of video game history with the original six Mega Man games and experience the origins of the classic series. 8-bit style with HD flair - The games retain their retro 8-bit style with an added HD finish, giving a crisp, clean look to the charming, classic sprites. Challenge remix mode for new and veteran players - The robust new Challenge Mode remixes gameplay from all six games for a new type of challenge. It provides both increasingly difficult trials for experienced players and also teaches newcomers to become familiar with the style of the games and tackle some of the trickier areas. Museum of the era - The Museum Mode features a massive repository of history and art collected from the era of the games in this collection. Take a look back at the history of Mega Man with loads of information, high-res art, concept pieces, sketches and more in the Museum. Developed with an all-new engine - Using the newly developed Eclipse Engine, Capcom and Digital Eclipse are able to archive these six pieces of video game history with faithful reproductions of the originals for a new generation of gamers. Leaderboards and video replays - Fans will be able to watch video replays of the top players on the leaderboards, showcasing a whole new generation of Mega Man talent!",
Mega Man Legacy Collection 2,71,28323,2017,Tout Public,NA,"['Shooter', 'Platform', 'Adventure', 'Arcade']",0,12,4,"['Action', 'Science fiction']",Yes,26857818,['Capcom'],['Capcom Production Studio 1'],NA,Side view,"[1877, 3222, 24426, 28070, 55038, 55042, 55190, 56033, 105269, 107318]",NA,"A compilation of four timeless adventures in one package, Mega Man Legacy Collection 2 features the most recent entries in the classic side-scrolling series. The collection also includes a Museum jam-packed with history and production art, challenge remix stages for long-time fans, and first-timer friendly options like added armour and checkpoint saves for easy reload.

Journey through the later entries in the series with these four titles: Mega Man 7 introduced mysterious rival Bass and his companion Treble, while Mega Man 8 featured the series’ first impressively animated and fully voiced cutscenes; Mega Man 9 marked the series’ return to its roots with 8-bit visuals, music, and gameplay; Mega Man 10 retained these features and included three playable character options.",
Runner3,73,25658,2018,Tout Public,NA,"['Music', 'Platform', 'Indie', 'Arcade']",0,14,4,"['Action', 'Science fiction', 'Comedy']",Yes,2073600,"['Nicalis, Inc.', 'Choice Provisions']",['Choice Provisions'],NA,Third person,"[17130, 18981, 20329, 22387, 28070, 36198, 55173, 55190, 56033, 58114]",NA,"Runner3 continues the joyous adventures of CommanderVideo from BIT.TRIP RUNNER and Runner2. Players will encounter quests, branching paths, new character moves, new Retro Challenges, and a roster of characters that somehow manages to rival the strangeness of Runner2.",
Stardew Valley,89,17000,2016,16 year,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",1,15,10,"['Fantasy', 'Business', 'Sandbox', 'Romance']",Yes,2073600,"['ConcernedApe', 'Chucklefish Games']",['ConcernedApe'],Yes,Bird view / Isometric,"[9243, 17379, 19404, 25311, 26574, 29173, 36198, 44242, 81680, 111187]",Microsoft XNA,"Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!","You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!"
